onset	duration	sample	trial_type	response_time	stim_file	value
799.5400000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
801.5400000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
802.1080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
804.1760000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
804.9200000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
805.4100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
807.4780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
808.0440000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
808.5780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
810.6480000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
811.3880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
811.7640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
813.8340000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
814.3840000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
814.9180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
816.9860000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
817.7040000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
818.2200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
820.2880000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
820.8740000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
821.3560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
823.4240000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
824.1260000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
824.5080000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
826.5760000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
827.5660000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
828.0940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
830.1620000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
830.9260000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
831.4960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
833.5660000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
834.2180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
834.7660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
836.8340000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
837.3860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
837.7680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
839.8360000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
840.3380000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
840.7200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
842.7880000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
843.6980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
844.2220000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
846.2920000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
847.1820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
847.6580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
849.7280000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
850.7020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
851.0940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
853.1640000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
854.1300000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
854.5300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
856.6000000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
857.2060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
857.7160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
859.7860000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
860.4380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
860.9360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
863.0040000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
863.7860000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
864.2380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
866.3060000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
867.0580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
867.5400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
869.6100000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
870.5020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
871.0600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
873.1280000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
873.7620000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
874.1800000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
876.2480000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
876.8860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
877.3480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
879.4160000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
880.0780000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
880.6340000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
882.7020000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
883.8580000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
884.3700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
886.4380000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
887.5180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
888.0900000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
890.1580000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
890.8100000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
891.2580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
893.3280000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
894.5540000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
895.0460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
897.1140000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
898.0500000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
898.5480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
900.6160000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
901.3220000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
901.7500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
903.8200000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
904.8860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
905.3540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
907.4220000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
908.2300000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
908.6220000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
910.6900000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
911.9380000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
912.3240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
914.3940000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
915.2140000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
915.6100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
917.6800000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
918.4180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
918.8300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
920.8980000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
921.5100000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
922.0660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
924.1340000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
924.9820000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
925.5180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
927.5880000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
928.4500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
928.8540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
930.9240000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
931.5900000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
932.0560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
934.1260000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
934.7860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
935.1920000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
937.2620000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
938.7060000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
939.2460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
941.3140000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
942.0100000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
942.4640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
944.5340000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
946.3140000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
946.7520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
948.8200000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
949.5060000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
949.8700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
951.9400000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
952.7860000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
953.2400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
955.3080000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
955.8180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
956.3580000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
958.4280000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
959.0020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
959.3940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
961.4640000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
962.0100000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
962.3960000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
964.4660000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
965.2220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
965.6660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
967.7340000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
968.4300000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
968.9020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
972.5560000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
973.6820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
974.0560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
976.1240000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
976.8780000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
977.2580000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
979.3260000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
980.5020000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
980.8940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
982.9620000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
983.5900000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
984.0960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
986.1660000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
987.0660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
987.4660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
989.5340000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
990.3180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
990.8520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
992.9200000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
993.7540000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
994.1380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
996.2060000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
997.0580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
997.4740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
999.5420000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1000.1400000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1000.6260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1002.6940000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1003.4720000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1003.8460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1005.9140000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1006.6920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1007.0640000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1009.1340000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1009.6200000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1010.1000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1012.1680000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1012.8960000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1013.4360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1015.5040000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1016.0640000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1016.5880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1018.6560000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1019.2760000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1019.6900000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1021.7600000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1022.5520000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1023.0600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1025.1280000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1025.7200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1026.0780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1028.1480000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1029.0160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1029.4980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1031.5660000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1032.0680000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1032.4680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1034.5360000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1035.1680000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1035.5520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1037.6220000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1038.1280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1038.6880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1040.7580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1041.4040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1041.8740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1043.9440000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1044.9760000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1045.3780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1047.4460000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1048.7640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1049.2960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1051.3660000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1052.0080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1052.4660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1054.5340000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1055.1520000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1055.5520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1057.6200000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1058.2720000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1058.6880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1060.7560000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1061.2680000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1061.6560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1063.7240000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1064.2000000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1064.6080000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1066.6780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1067.2800000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1067.8100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1069.8800000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1070.5320000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1071.0140000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1073.0820000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1073.5840000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1074.1160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1076.1840000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1076.8680000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1077.3340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1079.4040000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1079.8360000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1080.3380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1082.4060000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1082.9440000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1083.3900000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1085.4580000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1086.0160000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1086.4920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1088.5600000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1089.1640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1089.5600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1091.6300000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1092.2560000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1092.7960000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1094.8660000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1095.6400000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1096.0820000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1098.1520000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1098.7440000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1099.2860000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1101.3540000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1101.8680000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1102.3540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1104.4220000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1105.0800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1105.5560000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1107.6260000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1108.1840000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1108.6760000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1110.7440000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1111.3480000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1111.8440000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1113.9140000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1114.4840000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1114.8980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1116.9660000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1117.4560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1117.9320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1120.0020000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1120.5880000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1121.1180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1123.1880000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1123.7560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1124.2040000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1126.2720000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1127.1080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1127.6740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1129.7420000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1130.6920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1131.2420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1133.3120000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1133.8160000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1134.3780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1136.4480000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1137.2880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1137.8480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1139.9160000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1140.6840000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1141.1840000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1143.2520000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1144.4280000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1144.8200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1146.8880000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1147.5520000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1147.9560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1150.0240000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1150.4920000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1150.9920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1153.0600000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1153.5080000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1153.9260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1155.9960000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1156.8840000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1157.3300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1159.3980000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1160.0560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1160.4820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1162.5500000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1163.1200000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1163.6180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1196.2380000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1197.5260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1198.5940000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1199.7980000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1200.8640000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1203.6020000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1204.6660000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1207.5540000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1208.6200000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1210.5060000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1211.5720000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1212.5900000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1213.6560000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1216.6340000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1217.6920000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1218.6860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1219.7440000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1220.5780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1221.6460000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1223.1300000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1224.1980000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1225.7300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1226.8000000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1228.0540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1229.1180000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1230.2820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1231.3540000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1232.1420000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1233.2040000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1234.6340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1235.7060000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1236.5660000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1237.6240000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1238.9660000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1240.0260000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1241.6860000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1242.7460000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1243.9100000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1244.9800000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1246.9980000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1248.0660000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1249.1260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1250.1840000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1251.8700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1252.9360000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1255.2100000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1256.2720000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
